index,sentence,chapter,neg,neu,pos,compound,chapter_text,moving_avg_comp,chapter_author,chapter_text_num
6655,"And however proud you may be, there is a humiliation in it.",7,0.22,0.595,0.185,-0.1531,The Aesthetic Validity of Marriage,0.18347066666666667,Ethical,chapter 8:
6656,No one shares sorrow with you.,7,0.714,0.286,0.0,-0.7571,The Aesthetic Validity of Marriage,0.18261733333333333,Ethical,chapter 8:
6657,No one confides in you.,7,0.355,0.645,0.0,-0.296,The Aesthetic Validity of Marriage,0.18694133333333332,Ethical,chapter 8:
6658,You no doubt often think they do; certainly you have enriched yourself with a multitude of psychological observations.,7,0.0,0.78,0.22,0.5439,The Aesthetic Validity of Marriage,0.19533333333333333,Ethical,chapter 8:
6659,"But this is often a deception; what people like is to talk to you only of this and that, and touch distantly upon, or offer hints of, an anxiety only because the interest it arouses in you eases their pain and already contains that agreeable quality which prompts them to yearn for this medicine even when they don’t need it.",7,0.134,0.686,0.18,0.5499,The Aesthetic Validity of Marriage,0.19607066666666667,Ethical,chapter 8:
6660,"And if someone approached you just because of your isolated position (you know that people would rather commune with a mendicant monk than with their father-confessor), it would never acquire its true meaning, for you or for him.",7,0.114,0.886,0.0,-0.5621,The Aesthetic Validity of Marriage,0.20278600000000002,Ethical,chapter 8:
6661,Not for him because he would sense the arbitrariness in its being you he confided in; not for you because you would be unable altogether to ignore the ambiguity your competence rests on.,7,0.072,0.928,0.0,-0.3612,The Aesthetic Validity of Marriage,0.19615000000000002,Ethical,chapter 8:
6662," But now I return to what we were discussing above, to the finite purposes for which people enter marriage.",7,0.0,1.0,0.0,0.0,The Aesthetic Validity of Marriage,0.19091999999999998,Ethical,chapter 8:
6663,"I have mentioned only three because, after all, there did seem to be something to be said for them, seeing that they focus on one or another single factor in marriage, regardless of the fact that in their onesidedness they become as ridiculous as they are anaesthetic and irreligious.",7,0.05,0.95,0.0,-0.3612,The Aesthetic Validity of Marriage,0.18251933333333334,Ethical,chapter 8:
6664,"I will forbear to mention a host of altogether despicable finite purposes, because one cannot even laugh at them.",7,0.14,0.86,0.0,-0.4449,The Aesthetic Validity of Marriage,0.18193666666666664,Ethical,chapter 8:
6665,"As when one marries for money, or out of jealousy, or because of the prospects – because there are prospects of her dying soon, or of her living long but being a blessed branch that bears much fruit, so that with her one can pocket the inheritances of a whole line of aunts and uncles.",7,0.027,0.833,0.14,0.7845,The Aesthetic Validity of Marriage,0.17066399999999998,Ethical,chapter 8:
6666,I have no mind to mention all this sort of thing.,7,0.18,0.82,0.0,-0.296,The Aesthetic Validity of Marriage,0.173992,Ethical,chapter 8:
6667,"As an outcome of this inquiry I can emphasize here that what proved to be the case was that marriage, in order to be aesthetic and religious, must have no ‘why’.",7,0.068,0.932,0.0,-0.296,The Aesthetic Validity of Marriage,0.16863266666666668,Ethical,chapter 8:
6668,"But precisely this was what formed the aesthetic factor in first love, and so here marriage stands once more on a level with first love.",7,0.0,0.665,0.335,0.9274,The Aesthetic Validity of Marriage,0.15979600000000002,Ethical,chapter 8:
6669,And the aesthetic in marriage is this: that it conceals a multitude of ‘why’s’ which life reveals in all their blessedness.,7,0.0,0.885,0.115,0.3818,The Aesthetic Validity of Marriage,0.16130466666666668,Ethical,chapter 8:
6670,"Since what I took it upon myself to prove in the first instance, however, was the aesthetic validity of marriage, and since what set marriage apart from first love was the ethical and religious element, but again, in so far as the ethical and religious seeks expression in something particular, it finds that most essentially in the marriage ceremony, it is upon this – so as not to appear to treat the matter too lightly, so as not to be guilty of the least thing that could make it seem I was concealing the schism between first love and marriage which you and many others, if for different reasons, try to establish – it is upon this that I will now dwell.",7,0.0,0.823,0.177,0.9734,The Aesthetic Validity of Marriage,0.16342600000000002,Ethical,chapter 8:
6671, What  does the wedding ceremony do?,7,0.0,1.0,0.0,0.0,The Aesthetic Validity of Marriage,0.163552,Ethical,chapter 8:
6672,"It offers, first of all, a survey of the genesis of the human race, and thereby fastens the new marriage onto the great body of the race.",7,0.0,0.864,0.136,0.6249,The Aesthetic Validity of Marriage,0.17007666666666668,Ethical,chapter 8:
6673,"It offers thereby what is general, the purely human, calls it forth in consciousness.",7,0.0,1.0,0.0,0.0,The Aesthetic Validity of Marriage,0.161834,Ethical,chapter 8:
6674,"This offends you; you may say, ‘It is disagreeable at the moment of uniting oneself so tenderly with another person, so that everything else disappears, to be reminded that es ist eine alte Geschichte,18 something that has been and is and will be.’ You want to rejoice in what is peculiar to your love, you want to let all the passion of love blaze up in you, and you do not want to be disturbed by the thought that Peter and Paul do the same: ‘It is extremely prosaic to be reminded of one’s numerical significance: in the year 1750 Mr N.N.",7,0.096,0.709,0.195,0.9061,The Aesthetic Validity of Marriage,0.1641753333333333,Ethical,chapter 8:
6675,"and the virtuous Miss N.N., at ten o’clock; the same day, at eleven o’clock, Mr N.N., Miss N.N.’ That sounds perfectly dreadful, but your reasoning conceals a reflection that has disturbed the first love.",7,0.175,0.593,0.233,0.6858,The Aesthetic Validity of Marriage,0.17302666666666666,Ethical,chapter 8:
6676,"Love is, as noted above, a unity of the universal and the singular, but the sense in which you want to enjoy the singular shows a reflection that has put the singular outside the universal.",7,0.0,0.793,0.207,0.81,The Aesthetic Validity of Marriage,0.17046333333333333,Ethical,chapter 8:
6677,"The more the singular and the universal permeate each other, the more beautiful the love.",7,0.0,0.6,0.4,0.8643,The Aesthetic Validity of Marriage,0.17204533333333333,Ethical,chapter 8:
6678,"The great thing is not to be the singular, either immediately or in a higher sense, but in the singular to possess the universal.",7,0.0,0.9,0.1,0.3716,The Aesthetic Validity of Marriage,0.17690733333333333,Ethical,chapter 8:
6679,So it cannot be a disturbing preliminary to first love to be reminded of the universal.,7,0.0,0.67,0.33,0.7847,The Aesthetic Validity of Marriage,0.17964133333333335,Ethical,chapter 8:
6680,"Moreover, the wedding ceremony does more than that.",7,0.0,1.0,0.0,0.0,The Aesthetic Validity of Marriage,0.17377866666666664,Ethical,chapter 8:
6681,In order to point back to the universal it leads the lovers back to the first parents.,7,0.0,0.825,0.175,0.5267,The Aesthetic Validity of Marriage,0.174148,Ethical,chapter 8:
6682,"So it does not stop with the universal in abstracto, but presents it as expressed in the human race’s first couple.",7,0.0,0.933,0.067,0.1139,The Aesthetic Validity of Marriage,0.176092,Ethical,chapter 8:
6683,This is a hint as to how every marriage is.,7,0.0,1.0,0.0,0.0,The Aesthetic Validity of Marriage,0.17951999999999999,Ethical,chapter 8:
6684,"Every marriage, like every human life, is at once this individual thing and yet the whole, an individual and a symbol at the same time.",7,0.0,0.906,0.094,0.3612,The Aesthetic Validity of Marriage,0.18181933333333333,Ethical,chapter 8:
6685,"Accordingly it gives the lovers the most beautiful picture of two people who are not disturbed by the thought of others; it says to the individuals, ‘Thus you too are a couple, it is the same event that has repeated itself in you, you too now stand here alone in the infinite world, alone before the face of God.’ So you see that the wedding ceremony also gives what you ask, but that in addition it gives more, it gives the universal and the singular together.",7,0.033,0.896,0.071,0.5249,The Aesthetic Validity of Marriage,0.17602666666666666,Ethical,chapter 8:
6686,"‘But the marriage ceremony proclaims that sin has entered the world, and it grates, after all, just when one feels most pure, to be reminded so forcibly of sin.",7,0.217,0.783,0.0,-0.8158,The Aesthetic Validity of Marriage,0.16720933333333335,Ethical,chapter 8:
6687,"Further, it teaches that sin entered the world with marriage, and that seems hardly an encouragement to the respective partners; of course the Church can wash its hands if anything unfortunate comes out of it, since it hasn’t fostered vain hopes.’ But should not the fact that the Church doesn’t foster vain hopes be regarded as in itself something good?",7,0.135,0.711,0.153,0.3206,The Aesthetic Validity of Marriage,0.17496733333333336,Ethical,chapter 8:
6688,"The Church says that sin entered the world with marriage, but still allows marriage; it says that sin entered with marriage, but it could still be a major question whether it teaches that it was because of marriage that it entered.",7,0.156,0.844,0.0,-0.802,The Aesthetic Validity of Marriage,0.1733306666666667,Ethical,chapter 8:
6689,"In any case it proclaims sin merely as the lot of man in general, making no definite application to the individual, and least of all does it say, ‘You are now just about to commit a sin.’ Indeed it is a very difficult matter to explain in what sense sin entered with marriage.",7,0.189,0.753,0.057,-0.8492,The Aesthetic Validity of Marriage,0.18353266666666668,Ethical,chapter 8:
6690,"It could look as if sin and sensuality were here being said to be the same; yet it cannot be quite like that, seeing the Church allows marriage.",7,0.186,0.814,0.0,-0.712,The Aesthetic Validity of Marriage,0.18392533333333336,Ethical,chapter 8:
6691,"‘Yes,’ you will say, ‘that’s only when it has taken away all that is beautiful from earthly love.’ ‘By no means,’ I would reply, ‘at least no word of that is to be found in the ceremony.’ Further, the Church proclaims the punishment of sin, that the woman shall bear children with pain and obey her husband.",7,0.178,0.738,0.084,-0.7588,The Aesthetic Validity of Marriage,0.18834333333333336,Ethical,chapter 8:
6692,"But surely the first of these consequences is such that, even if the Church were not to proclaim it, it would proclaim itself.",7,0.0,0.851,0.149,0.5927,The Aesthetic Validity of Marriage,0.189136,Ethical,chapter 8:
6693,"‘Yes,’ you reply, ‘but what is disturbing is that it is asserted to be the consequence of sin.’ You find it aesthetically beautiful that a child is born with pain, it is a mark of respect for a human being, an emblematic indication of the significance that lies, after all, in the fact that a human being enters the world, as opposed to animals which, the lower they are on the scale, the more easily they bring forth their young.",7,0.122,0.755,0.124,0.0498,The Aesthetic Validity of Marriage,0.182346,Ethical,chapter 8:
